name,female,male,total,p_female,simulation
Kaʻilianu,25,26,51,0.49019607843137253,48
Kaiʻa,43,34,77,0.5584415584415584,48
Kaina,32,15,47,0.6808510638297872,48
Kaipo,23,19,42,0.5476190476190477,48
Kaiwi,64,33,97,0.6597938144329897,48
Kalā/Kala,31,18,49,0.6326530612244898,48
Kalama,66,62,128,0.515625,48
Kalawaiʻa,57,42,99,0.5757575757575758,48
Kalehua,24,18,42,0.5714285714285714,48
Kalei,21,19,40,0.525,48
Kaleo,26,17,43,0.6046511627906976,48
Kalili,47,29,76,0.618421052631579,48
Kalua,195,132,327,0.5963302752293578,48
Ahia,25,18,43,0.5813953488372093,49
Alapaʻi,27,25,52,0.5192307692307693,49
Haʻaheo,25,12,37,0.6756756756756757,49
Hana,53,42,95,0.5578947368421052,49
Haole,26,20,46,0.5652173913043478,49
Hina,28,17,45,0.6222222222222222,49
ʻEhu,24,23,47,0.5106382978723404,49
Kahananui,65,30,95,0.6842105263157895,49
Kaheana,45,36,81,0.5555555555555556,49
Kahele,75,58,133,0.5639097744360902,49
Kahili/Kāhili,23,19,42,0.5476190476190477,49
Kahinu,33,20,53,0.6226415094339622,49
Kahue,90,57,147,0.6122448979591837,49
Kahuhu,23,17,40,0.575,49
Kaʻaeʻa,21,21,42,0.5,49
Kaʻahanui,31,24,55,0.5636363636363636,49
Kaʻai,36,26,62,0.5806451612903226,49
Kaʻaihue,39,22,61,0.639344262295082,49
Kaʻākau,38,31,69,0.5507246376811594,49
Kaʻanāʻanā,73,68,141,0.5177304964539007,49
Kaʻaua/Kaʻauʻa,55,43,98,0.5612244897959183,49
Kaʻaukai,40,30,70,0.5714285714285714,49
Kaʻawa,30,23,53,0.5660377358490566,49
Kaʻili,62,32,94,0.6595744680851063,49
Kaʻilianu,33,18,51,0.6470588235294118,49
Kaiʻa,49,28,77,0.6363636363636364,49
Kaina,32,15,47,0.6808510638297872,49
Kaipo,21,21,42,0.5,49
Kaiwi,59,38,97,0.6082474226804123,49
Kalā/Kala,27,22,49,0.5510204081632653,49
Kalama,76,52,128,0.59375,49
Kalawaiʻa,56,43,99,0.5656565656565656,49
Kalehua,24,18,42,0.5714285714285714,49
Kalei,18,22,40,0.45,49
Kaleo,23,20,43,0.5348837209302325,49
Kalili,38,38,76,0.5,49
Kalua,191,136,327,0.5840978593272171,49
Ahia,28,15,43,0.6511627906976745,50
Alapaʻi,28,24,52,0.5384615384615384,50
Haʻaheo,21,16,37,0.5675675675675675,50
Hana,58,37,95,0.6105263157894737,50
Haole,23,23,46,0.5,50
Hina,25,20,45,0.5555555555555556,50
ʻEhu,27,20,47,0.574468085106383,50
Kahananui,58,37,95,0.6105263157894737,50
Kaheana,50,31,81,0.6172839506172839,50
Kahele,82,51,133,0.6165413533834586,50
Kahili/Kāhili,29,13,42,0.6904761904761905,50
Kahinu,29,24,53,0.5471698113207547,50
Kahue,93,54,147,0.6326530612244898,50
Kahuhu,22,18,40,0.55,50
Kaʻaeʻa,25,17,42,0.5952380952380952,50
Kaʻahanui,31,24,55,0.5636363636363636,50
Kaʻai,42,20,62,0.6774193548387096,50
Kaʻaihue,39,22,61,0.639344262295082,50
Kaʻākau,33,36,69,0.4782608695652174,50
Kaʻanāʻanā,75,66,141,0.5319148936170213,50
Kaʻaua/Kaʻauʻa,56,42,98,0.5714285714285714,50
Kaʻaukai,36,34,70,0.5142857142857142,50
Kaʻawa,36,17,53,0.6792452830188679,50
Kaʻili,54,40,94,0.574468085106383,50
Kaʻilianu,36,15,51,0.7058823529411765,50
Kaiʻa,42,35,77,0.5454545454545454,50
Kaina,30,17,47,0.6382978723404256,50
Kaipo,27,15,42,0.6428571428571429,50
Kaiwi,57,40,97,0.5876288659793815,50
Kalā/Kala,26,23,49,0.5306122448979592,50
Kalama,71,57,128,0.5546875,50
Kalawaiʻa,50,49,99,0.5050505050505051,50
Kalehua,18,24,42,0.42857142857142855,50
Kalei,22,18,40,0.55,50
Kaleo,29,14,43,0.6744186046511628,50
Kalili,39,37,76,0.5131578947368421,50
Kalua,187,140,327,0.5718654434250765,50
Ahia,25,18,43,0.5813953488372093,51
Alapaʻi,32,20,52,0.6153846153846154,51
Haʻaheo,22,15,37,0.5945945945945946,51
Hana,48,47,95,0.5052631578947369,51
Haole,33,13,46,0.717391304347826,51
Hina,29,16,45,0.6444444444444445,51
ʻEhu,24,23,47,0.5106382978723404,51
Kahananui,50,45,95,0.5263157894736842,51
Kaheana,43,38,81,0.5308641975308642,51
Kahele,76,57,133,0.5714285714285714,51
Kahili/Kāhili,23,19,42,0.5476190476190477,51
Kahinu,27,26,53,0.5094339622641509,51
Kahue,86,61,147,0.5850340136054422,51
Kahuhu,26,14,40,0.65,51
Kaʻaeʻa,26,16,42,0.6190476190476191,51
Kaʻahanui,37,18,55,0.6727272727272727,51
Kaʻai,33,29,62,0.532258064516129,51
Kaʻaihue,35,26,61,0.5737704918032787,51
Kaʻākau,45,24,69,0.6521739130434783,51
Kaʻanāʻanā,95,46,141,0.6737588652482269,51
Kaʻaua/Kaʻauʻa,51,47,98,0.5204081632653061,51
Kaʻaukai,43,27,70,0.6142857142857143,51
Kaʻawa,27,26,53,0.5094339622641509,51
Kaʻili,57,37,94,0.6063829787234043,51
Kaʻilianu,34,17,51,0.6666666666666666,51
Kaiʻa,48,29,77,0.6233766233766234,51
Kaina,25,22,47,0.5319148936170213,51
Kaipo,18,24,42,0.42857142857142855,51
Kaiwi,63,34,97,0.6494845360824743,51
Kalā/Kala,32,17,49,0.6530612244897959,51
Kalama,79,49,128,0.6171875,51
Kalawaiʻa,60,39,99,0.6060606060606061,51
Kalehua,20,22,42,0.47619047619047616,51
Kalei,25,15,40,0.625,51
Kaleo,22,21,43,0.5116279069767442,51
Kalili,41,35,76,0.5394736842105263,51
Kalua,174,153,327,0.5321100917431193,51
Ahia,27,16,43,0.627906976744186,52
Alapaʻi,25,27,52,0.4807692307692308,52
Haʻaheo,24,13,37,0.6486486486486487,52
Hana,57,38,95,0.6,52
Haole,30,16,46,0.6521739130434783,52
Hina,24,21,45,0.5333333333333333,52
ʻEhu,29,18,47,0.6170212765957447,52
Kahananui,51,44,95,0.5368421052631579,52
Kaheana,50,31,81,0.6172839506172839,52
Kahele,73,60,133,0.5488721804511278,52
Kahili/Kāhili,22,20,42,0.5238095238095238,52
Kahinu,31,22,53,0.5849056603773585,52
Kahue,77,70,147,0.5238095238095238,52
Kahuhu,24,16,40,0.6,52
Kaʻaeʻa,25,17,42,0.5952380952380952,52
Kaʻahanui,33,22,55,0.6,52
Kaʻai,38,24,62,0.6129032258064516,52
Kaʻaihue,34,27,61,0.5573770491803278,52
Kaʻākau,42,27,69,0.6086956521739131,52
Kaʻanāʻanā,90,51,141,0.6382978723404256,52
Kaʻaua/Kaʻauʻa,52,46,98,0.5306122448979592,52
Kaʻaukai,39,31,70,0.5571428571428572,52
Kaʻawa,36,17,53,0.6792452830188679,52
Kaʻili,60,34,94,0.6382978723404256,52
Kaʻilianu,29,22,51,0.5686274509803921,52
Kaiʻa,48,29,77,0.6233766233766234,52
Kaina,24,23,47,0.5106382978723404,52
Kaipo,22,20,42,0.5238095238095238,52
Kaiwi,54,43,97,0.5567010309278351,52
Kalā/Kala,30,19,49,0.6122448979591837,52
Kalama,67,61,128,0.5234375,52
Kalawaiʻa,61,38,99,0.6161616161616161,52
Kalehua,25,17,42,0.5952380952380952,52
Kalei,25,15,40,0.625,52
Kaleo,22,21,43,0.5116279069767442,52
Kalili,42,34,76,0.5526315789473685,52
Kalua,192,135,327,0.5871559633027523,52
Ahia,25,18,43,0.5813953488372093,53
Alapaʻi,29,23,52,0.5576923076923077,53
Haʻaheo,19,18,37,0.5135135135135135,53
Hana,67,28,95,0.7052631578947368,53
Haole,26,20,46,0.5652173913043478,53
Hina,27,18,45,0.6,53
ʻEhu,26,21,47,0.5531914893617021,53
Kahananui,57,38,95,0.6,53
Kaheana,45,36,81,0.5555555555555556,53
Kahele,78,55,133,0.5864661654135338,53
Kahili/Kāhili,26,16,42,0.6190476190476191,53
Kahinu,32,21,53,0.6037735849056604,53
Kahue,81,66,147,0.5510204081632653,53
Kahuhu,23,17,40,0.575,53
Kaʻaeʻa,25,17,42,0.5952380952380952,53
Kaʻahanui,29,26,55,0.5272727272727272,53
Kaʻai,35,27,62,0.5645161290322581,53
Kaʻaihue,29,32,61,0.47540983606557374,53
Kaʻākau,35,34,69,0.5072463768115942,53
Kaʻanāʻanā,93,48,141,0.6595744680851063,53
Kaʻaua/Kaʻauʻa,64,34,98,0.6530612244897959,53
Kaʻaukai,36,34,70,0.5142857142857142,53
Kaʻawa,37,16,53,0.6981132075471698,53
Kaʻili,54,40,94,0.574468085106383,53
Kaʻilianu,23,28,51,0.45098039215686275,53
Kaiʻa,40,37,77,0.5194805194805194,53
Kaina,21,26,47,0.44680851063829785,53
Kaipo,26,16,42,0.6190476190476191,53
Kaiwi,54,43,97,0.5567010309278351,53
Kalā/Kala,30,19,49,0.6122448979591837,53
Kalama,79,49,128,0.6171875,53
Kalawaiʻa,50,49,99,0.5050505050505051,53
Kalehua,27,15,42,0.6428571428571429,53
Kalei,23,17,40,0.575,53
Kaleo,24,19,43,0.5581395348837209,53
Kalili,38,38,76,0.5,53
Kalua,201,126,327,0.6146788990825688,53
Ahia,30,13,43,0.6976744186046512,54
Alapaʻi,27,25,52,0.5192307692307693,54
Haʻaheo,15,22,37,0.40540540540540543,54
Hana,50,45,95,0.5263157894736842,54
Haole,30,16,46,0.6521739130434783,54
Hina,26,19,45,0.5777777777777777,54
ʻEhu,30,17,47,0.6382978723404256,54
Kahananui,55,40,95,0.5789473684210527,54
Kaheana,56,25,81,0.691358024691358,54
Kahele,79,54,133,0.5939849624060151,54
Kahili/Kāhili,24,18,42,0.5714285714285714,54
Kahinu,28,25,53,0.5283018867924528,54
Kahue,89,58,147,0.6054421768707483,54
Kahuhu,19,21,40,0.475,54
Kaʻaeʻa,22,20,42,0.5238095238095238,54
Kaʻahanui,34,21,55,0.6181818181818182,54
Kaʻai,42,20,62,0.6774193548387096,54
Kaʻaihue,35,26,61,0.5737704918032787,54
Kaʻākau,30,39,69,0.43478260869565216,54
Kaʻanāʻanā,92,49,141,0.6524822695035462,54
Kaʻaua/Kaʻauʻa,55,43,98,0.5612244897959183,54
Kaʻaukai,42,28,70,0.6,54
Kaʻawa,26,27,53,0.49056603773584906,54
Kaʻili,55,39,94,0.5851063829787234,54
Kaʻilianu,33,18,51,0.6470588235294118,54
Kaiʻa,44,33,77,0.5714285714285714,54
Kaina,30,17,47,0.6382978723404256,54
Kaipo,29,13,42,0.6904761904761905,54
Kaiwi,60,37,97,0.6185567010309279,54
Kalā/Kala,26,23,49,0.5306122448979592,54
Kalama,71,57,128,0.5546875,54
Kalawaiʻa,49,50,99,0.494949494949495,54
Kalehua,21,21,42,0.5,54
Kalei,24,16,40,0.6,54
Kaleo,30,13,43,0.6976744186046512,54
Kalili,44,32,76,0.5789473684210527,54
Kalua,182,145,327,0.5565749235474006,54
Ahia,22,21,43,0.5116279069767442,55
Alapaʻi,32,20,52,0.6153846153846154,55
Haʻaheo,23,14,37,0.6216216216216216,55
Hana,62,33,95,0.6526315789473685,55
Haole,25,21,46,0.5434782608695652,55
Hina,24,21,45,0.5333333333333333,55
ʻEhu,23,24,47,0.48936170212765956,55
Kahananui,47,48,95,0.49473684210526314,55
Kaheana,42,39,81,0.5185185185185185,55
Kahele,82,51,133,0.6165413533834586,55
Kahili/Kāhili,27,15,42,0.6428571428571429,55
Kahinu,35,18,53,0.660377358490566,55
Kahue,96,51,147,0.6530612244897959,55
Kahuhu,24,16,40,0.6,55
Kaʻaeʻa,24,18,42,0.5714285714285714,55
Kaʻahanui,32,23,55,0.5818181818181818,55
Kaʻai,39,23,62,0.6290322580645161,55
Kaʻaihue,42,19,61,0.6885245901639344,55
Kaʻākau,47,22,69,0.6811594202898551,55
Kaʻanāʻanā,89,52,141,0.6312056737588653,55
Kaʻaua/Kaʻauʻa,53,45,98,0.5408163265306123,55
Kaʻaukai,37,33,70,0.5285714285714286,55
Kaʻawa,27,26,53,0.5094339622641509,55
Kaʻili,52,42,94,0.5531914893617021,55
Kaʻilianu,29,22,51,0.5686274509803921,55
Kaiʻa,40,37,77,0.5194805194805194,55
Kaina,28,19,47,0.5957446808510638,55
Kaipo,25,17,42,0.5952380952380952,55
Kaiwi,53,44,97,0.5463917525773195,55
Kalā/Kala,25,24,49,0.5102040816326531,55
Kalama,70,58,128,0.546875,55
Kalawaiʻa,58,41,99,0.5858585858585859,55
Kalehua,27,15,42,0.6428571428571429,55
Kalei,24,16,40,0.6,55
Kaleo,23,20,43,0.5348837209302325,55
Kalili,44,32,76,0.5789473684210527,55
Kalua,182,145,327,0.5565749235474006,55
Ahia,31,12,43,0.7209302325581395,56
Alapaʻi,31,21,52,0.5961538461538461,56
Haʻaheo,23,14,37,0.6216216216216216,56
Hana,61,34,95,0.6421052631578947,56
Haole,24,22,46,0.5217391304347826,56
Hina,27,18,45,0.6,56
ʻEhu,29,18,47,0.6170212765957447,56
Kahananui,50,45,95,0.5263157894736842,56
Kaheana,44,37,81,0.5432098765432098,56
Kahele,72,61,133,0.5413533834586466,56
Kahili/Kāhili,23,19,42,0.5476190476190477,56
Kahinu,29,24,53,0.5471698113207547,56
Kahue,85,62,147,0.5782312925170068,56
Kahuhu,25,15,40,0.625,56
Kaʻaeʻa,27,15,42,0.6428571428571429,56
Kaʻahanui,34,21,55,0.6181818181818182,56
Kaʻai,36,26,62,0.5806451612903226,56
Kaʻaihue,36,25,61,0.5901639344262295,56
Kaʻākau,41,28,69,0.5942028985507246,56
Kaʻanāʻanā,86,55,141,0.6099290780141844,56
Kaʻaua/Kaʻauʻa,51,47,98,0.5204081632653061,56
Kaʻaukai,42,28,70,0.6,56
Kaʻawa,29,24,53,0.5471698113207547,56
Kaʻili,58,36,94,0.6170212765957447,56
Kaʻilianu,30,21,51,0.5882352941176471,56
Kaiʻa,36,41,77,0.4675324675324675,56
Kaina,28,19,47,0.5957446808510638,56
Kaipo,25,17,42,0.5952380952380952,56
Kaiwi,59,38,97,0.6082474226804123,56
Kalā/Kala,37,12,49,0.7551020408163265,56
Kalama,66,62,128,0.515625,56
Kalawaiʻa,54,45,99,0.5454545454545454,56
Kalehua,26,16,42,0.6190476190476191,56
Kalei,28,12,40,0.7,56
Kaleo,22,21,43,0.5116279069767442,56
Kalili,36,40,76,0.47368421052631576,56
Kalua,193,134,327,0.5902140672782875,56
Ahia,24,19,43,0.5581395348837209,57
Alapaʻi,30,22,52,0.5769230769230769,57
Haʻaheo,21,16,37,0.5675675675675675,57
Hana,53,42,95,0.5578947368421052,57
Haole,20,26,46,0.43478260869565216,57
Hina,28,17,45,0.6222222222222222,57
ʻEhu,31,16,47,0.6595744680851063,57
Kahananui,51,44,95,0.5368421052631579,57
Kaheana,45,36,81,0.5555555555555556,57
Kahele,81,52,133,0.6090225563909775,57
Kahili/Kāhili,26,16,42,0.6190476190476191,57
Kahinu,30,23,53,0.5660377358490566,57
Kahue,89,58,147,0.6054421768707483,57
Kahuhu,22,18,40,0.55,57
Kaʻaeʻa,24,18,42,0.5714285714285714,57
Kaʻahanui,35,20,55,0.6363636363636364,57
Kaʻai,32,30,62,0.5161290322580645,57
Kaʻaihue,37,24,61,0.6065573770491803,57
Kaʻākau,46,23,69,0.6666666666666666,57
Kaʻanāʻanā,91,50,141,0.6453900709219859,57
Kaʻaua/Kaʻauʻa,58,40,98,0.5918367346938775,57
Kaʻaukai,39,31,70,0.5571428571428572,57
Kaʻawa,34,19,53,0.6415094339622641,57
Kaʻili,47,47,94,0.5,57
Kaʻilianu,35,16,51,0.6862745098039216,57
Kaiʻa,49,28,77,0.6363636363636364,57
Kaina,30,17,47,0.6382978723404256,57
Kaipo,24,18,42,0.5714285714285714,57
Kaiwi,56,41,97,0.5773195876288659,57
Kalā/Kala,34,15,49,0.6938775510204082,57
Kalama,70,58,128,0.546875,57
Kalawaiʻa,57,42,99,0.5757575757575758,57
Kalehua,23,19,42,0.5476190476190477,57
Kalei,24,16,40,0.6,57
Kaleo,24,19,43,0.5581395348837209,57
Kalili,37,39,76,0.4868421052631579,57
Kalua,177,150,327,0.5412844036697247,57
Ahia,23,20,43,0.5348837209302325,58
Alapaʻi,31,21,52,0.5961538461538461,58
Haʻaheo,25,12,37,0.6756756756756757,58
Hana,59,36,95,0.6210526315789474,58
Haole,25,21,46,0.5434782608695652,58
Hina,29,16,45,0.6444444444444445,58
ʻEhu,27,20,47,0.574468085106383,58
Kahananui,57,38,95,0.6,58
Kaheana,46,35,81,0.5679012345679012,58
Kahele,74,59,133,0.556390977443609,58
Kahili/Kāhili,24,18,42,0.5714285714285714,58
Kahinu,30,23,53,0.5660377358490566,58
Kahue,76,71,147,0.5170068027210885,58
Kahuhu,22,18,40,0.55,58
Kaʻaeʻa,17,25,42,0.40476190476190477,58
Kaʻahanui,34,21,55,0.6181818181818182,58
Kaʻai,36,26,62,0.5806451612903226,58
Kaʻaihue,35,26,61,0.5737704918032787,58
Kaʻākau,32,37,69,0.463768115942029,58
Kaʻanāʻanā,78,63,141,0.5531914893617021,58
Kaʻaua/Kaʻauʻa,51,47,98,0.5204081632653061,58
Kaʻaukai,46,24,70,0.6571428571428571,58
Kaʻawa,35,18,53,0.660377358490566,58
Kaʻili,57,37,94,0.6063829787234043,58
Kaʻilianu,24,27,51,0.47058823529411764,58
Kaiʻa,51,26,77,0.6623376623376623,58
Kaina,28,19,47,0.5957446808510638,58
Kaipo,25,17,42,0.5952380952380952,58
Kaiwi,61,36,97,0.6288659793814433,58
Kalā/Kala,26,23,49,0.5306122448979592,58
Kalama,79,49,128,0.6171875,58
Kalawaiʻa,63,36,99,0.6363636363636364,58
Kalehua,23,19,42,0.5476190476190477,58
Kalei,24,16,40,0.6,58
Kaleo,27,16,43,0.627906976744186,58
Kalili,40,36,76,0.5263157894736842,58
Kalua,194,133,327,0.5932721712538226,58
Ahia,21,22,43,0.4883720930232558,59
Alapaʻi,29,23,52,0.5576923076923077,59
Haʻaheo,25,12,37,0.6756756756756757,59
Hana,62,33,95,0.6526315789473685,59
Haole,25,21,46,0.5434782608695652,59
Hina,29,16,45,0.6444444444444445,59
ʻEhu,26,21,47,0.5531914893617021,59
Kahananui,57,38,95,0.6,59
Kaheana,42,39,81,0.5185185185185185,59
Kahele,71,62,133,0.5338345864661654,59
Kahili/Kāhili,21,21,42,0.5,59
Kahinu,30,23,53,0.5660377358490566,59
Kahue,88,59,147,0.5986394557823129,59
Kahuhu,20,20,40,0.5,59
Kaʻaeʻa,21,21,42,0.5,59
Kaʻahanui,32,23,55,0.5818181818181818,59
Kaʻai,34,28,62,0.5483870967741935,59
Kaʻaihue,34,27,61,0.5573770491803278,59
Kaʻākau,39,30,69,0.5652173913043478,59
Kaʻanāʻanā,86,55,141,0.6099290780141844,59
Kaʻaua/Kaʻauʻa,65,33,98,0.6632653061224489,59
Kaʻaukai,41,29,70,0.5857142857142857,59
Kaʻawa,34,19,53,0.6415094339622641,59
Kaʻili,54,40,94,0.574468085106383,59
Kaʻilianu,24,27,51,0.47058823529411764,59
Kaiʻa,44,33,77,0.5714285714285714,59
Kaina,19,28,47,0.40425531914893614,59
Kaipo,26,16,42,0.6190476190476191,59
Kaiwi,55,42,97,0.5670103092783505,59
Kalā/Kala,32,17,49,0.6530612244897959,59
Kalama,79,49,128,0.6171875,59
Kalawaiʻa,54,45,99,0.5454545454545454,59
Kalehua,23,19,42,0.5476190476190477,59
Kalei,21,19,40,0.525,59
Kaleo,24,19,43,0.5581395348837209,59
Kalili,51,25,76,0.6710526315789473,59
Kalua,196,131,327,0.599388379204893,59
Ahia,21,22,43,0.4883720930232558,60
Alapaʻi,26,26,52,0.5,60
Haʻaheo,19,18,37,0.5135135135135135,60
Hana,51,44,95,0.5368421052631579,60
Haole,23,23,46,0.5,60
Hina,32,13,45,0.7111111111111111,60
ʻEhu,35,12,47,0.7446808510638298,60
Kahananui,61,34,95,0.6421052631578947,60
Kaheana,44,37,81,0.5432098765432098,60
Kahele,77,56,133,0.5789473684210527,60
Kahili/Kāhili,25,17,42,0.5952380952380952,60
Kahinu,36,17,53,0.6792452830188679,60
Kahue,93,54,147,0.6326530612244898,60
Kahuhu,24,16,40,0.6,60
Kaʻaeʻa,28,14,42,0.6666666666666666,60
Kaʻahanui,28,27,55,0.509090909090909,60
Kaʻai,43,19,62,0.6935483870967742,60
Kaʻaihue,30,31,61,0.4918032786885246,60
Kaʻākau,35,34,69,0.5072463768115942,60
Kaʻanāʻanā,75,66,141,0.5319148936170213,60
Kaʻaua/Kaʻauʻa,52,46,98,0.5306122448979592,60
Kaʻaukai,45,25,70,0.6428571428571429,60
Kaʻawa,30,23,53,0.5660377358490566,60
Kaʻili,51,43,94,0.5425531914893617,60
Kaʻilianu,30,21,51,0.5882352941176471,60
Kaiʻa,47,30,77,0.6103896103896104,60
Kaina,30,17,47,0.6382978723404256,60
Kaipo,23,19,42,0.5476190476190477,60
Kaiwi,61,36,97,0.6288659793814433,60
Kalā/Kala,27,22,49,0.5510204081632653,60
Kalama,83,45,128,0.6484375,60
Kalawaiʻa,57,42,99,0.5757575757575758,60
Kalehua,27,15,42,0.6428571428571429,60
Kalei,20,20,40,0.5,60
Kaleo,28,15,43,0.6511627906976745,60
Kalili,40,36,76,0.5263157894736842,60
Kalua,177,150,327,0.5412844036697247,60
Ahia,14,29,43,0.32558139534883723,61
Alapaʻi,27,25,52,0.5192307692307693,61
Haʻaheo,21,16,37,0.5675675675675675,61
Hana,54,41,95,0.5684210526315789,61
Haole,28,18,46,0.6086956521739131,61
Hina,22,23,45,0.4888888888888889,61
ʻEhu,28,19,47,0.5957446808510638,61
Kahananui,63,32,95,0.6631578947368421,61
Kaheana,42,39,81,0.5185185185185185,61
Kahele,68,65,133,0.5112781954887218,61
Kahili/Kāhili,23,19,42,0.5476190476190477,61
Kahinu,37,16,53,0.6981132075471698,61
Kahue,93,54,147,0.6326530612244898,61
Kahuhu,24,16,40,0.6,61
Kaʻaeʻa,28,14,42,0.6666666666666666,61
Kaʻahanui,36,19,55,0.6545454545454545,61
Kaʻai,35,27,62,0.5645161290322581,61
Kaʻaihue,34,27,61,0.5573770491803278,61
Kaʻākau,42,27,69,0.6086956521739131,61
Kaʻanāʻanā,83,58,141,0.5886524822695035,61
Kaʻaua/Kaʻauʻa,58,40,98,0.5918367346938775,61
Kaʻaukai,40,30,70,0.5714285714285714,61
Kaʻawa,32,21,53,0.6037735849056604,61
Kaʻili,54,40,94,0.574468085106383,61
Kaʻilianu,28,23,51,0.5490196078431373,61
Kaiʻa,45,32,77,0.5844155844155844,61
Kaina,27,20,47,0.574468085106383,61
Kaipo,25,17,42,0.5952380952380952,61
Kaiwi,64,33,97,0.6597938144329897,61
Kalā/Kala,27,22,49,0.5510204081632653,61
Kalama,73,55,128,0.5703125,61
Kalawaiʻa,49,50,99,0.494949494949495,61
Kalehua,22,20,42,0.5238095238095238,61
Kalei,26,14,40,0.65,61
Kaleo,24,19,43,0.5581395348837209,61
Kalili,48,28,76,0.631578947368421,61
Kalua,190,137,327,0.581039755351682,61
Ahia,32,11,43,0.7441860465116279,62
Alapaʻi,26,26,52,0.5,62
Haʻaheo,18,19,37,0.4864864864864865,62
Hana,54,41,95,0.5684210526315789,62
Haole,30,16,46,0.6521739130434783,62
Hina,24,21,45,0.5333333333333333,62
ʻEhu,31,16,47,0.6595744680851063,62
Kahananui,57,38,95,0.6,62
Kaheana,43,38,81,0.5308641975308642,62
Kahele,77,56,133,0.5789473684210527,62
Kahili/Kāhili,20,22,42,0.47619047619047616,62
Kahinu,26,27,53,0.49056603773584906,62
Kahue,77,70,147,0.5238095238095238,62
Kahuhu,24,16,40,0.6,62
Kaʻaeʻa,26,16,42,0.6190476190476191,62
Kaʻahanui,40,15,55,0.7272727272727273,62
Kaʻai,33,29,62,0.532258064516129,62
Kaʻaihue,24,37,61,0.39344262295081966,62
Kaʻākau,43,26,69,0.6231884057971014,62
Kaʻanāʻanā,79,62,141,0.5602836879432624,62
Kaʻaua/Kaʻauʻa,62,36,98,0.6326530612244898,62
Kaʻaukai,45,25,70,0.6428571428571429,62
Kaʻawa,27,26,53,0.5094339622641509,62
Kaʻili,50,44,94,0.5319148936170213,62
Kaʻilianu,33,18,51,0.6470588235294118,62
Kaiʻa,45,32,77,0.5844155844155844,62
Kaina,33,14,47,0.7021276595744681,62
Kaipo,20,22,42,0.47619047619047616,62
Kaiwi,58,39,97,0.5979381443298969,62
Kalā/Kala,30,19,49,0.6122448979591837,62
Kalama,79,49,128,0.6171875,62
Kalawaiʻa,64,35,99,0.6464646464646465,62
Kalehua,23,19,42,0.5476190476190477,62
Kalei,23,17,40,0.575,62
Kaleo,23,20,43,0.5348837209302325,62
Kalili,46,30,76,0.6052631578947368,62
Kalua,189,138,327,0.5779816513761468,62
Ahia,25,18,43,0.5813953488372093,63
Alapaʻi,29,23,52,0.5576923076923077,63
Haʻaheo,20,17,37,0.5405405405405406,63
Hana,54,41,95,0.5684210526315789,63
Haole,22,24,46,0.4782608695652174,63
Hina,25,20,45,0.5555555555555556,63
ʻEhu,29,18,47,0.6170212765957447,63
Kahananui,53,42,95,0.5578947368421052,63
Kaheana,42,39,81,0.5185185185185185,63
Kahele,73,60,133,0.5488721804511278,63
Kahili/Kāhili,27,15,42,0.6428571428571429,63
Kahinu,31,22,53,0.5849056603773585,63
Kahue,81,66,147,0.5510204081632653,63
Kahuhu,29,11,40,0.725,63
Kaʻaeʻa,27,15,42,0.6428571428571429,63
Kaʻahanui,33,22,55,0.6,63
Kaʻai,34,28,62,0.5483870967741935,63
Kaʻaihue,43,18,61,0.7049180327868853,63
Kaʻākau,41,28,69,0.5942028985507246,63
Kaʻanāʻanā,84,57,141,0.5957446808510638,63
Kaʻaua/Kaʻauʻa,58,40,98,0.5918367346938775,63
Kaʻaukai,39,31,70,0.5571428571428572,63
Kaʻawa,38,15,53,0.71698113207547165,63
Kaʻili,54,40,94,0.574468085106383,63
Kaʻilianu,33,18,51,0.6470588235294118,63
Kaiʻa,42,35,77,0.5454545454545454,63
Kaina,26,21,47,0.5531914893617021,63
Kaipo,29,13,42,0.6904761904761905,63
Kaiwi,53,44,97,0.5463917525773195,63
Kalā/Kala,27,22,49,0.5510204081632653,63
Kalama,79,49,128,0.6171875,63
Kalawaiʻa,48,51,99,0.48484848484848486,63
Kalehua,22,20,42,0.5238095238095238,63
Kalei,24,16,40,0.6,63
Kaleo,30,13,43,0.6976744186046512,63
Kalili,44,32,76,0.5789473684210527,63
Kalua,186,141,327,0.5688073394495413,63
Ahia,22,21,43,0.5116279069767442,64
Alapaʻi,32,20,52,0.6153846153846154,64
Haʻaheo,24,13,37,0.6486486486486487,64
Hana,55,40,95,0.5789473684210527,64
Haole,24,22,46,0.5217391304347826,64
Hina,28,17,45,0.6222222222222222,64
ʻEhu,29,18,47,0.6170212765957447,64
Kahananui,53,42,95,0.5578947368421052,64
Kaheana,53,28,81,0.654320987654321,64
Kahele,86,47,133,0.6466165413533834,64
Kahili/Kāhili,24,18,42,0.5714285714285714,64
Kahinu,31,22,53,0.5849056603773585,64
Kahue,83,64,147,0.564625850340136,64
Kahuhu,22,18,40,0.55,64
Kaʻaeʻa,22,20,42,0.5238095238095238,64
Kaʻahanui,36,19,55,0.6545454545454545,64
Kaʻai,34,28,62,0.5483870967741935,64
Kaʻaihue,33,28,61,0.5409836065573771,64
Kaʻākau,37,32,69,0.5362318840579711,64
Kaʻanāʻanā,74,67,141,0.524822695035461,64
Kaʻaua/Kaʻauʻa,62,36,98,0.6326530612244898,64
Kaʻaukai,35,35,70,0.5,64
